Race,Mastery_Name,Mastery_Type,Mastery_ID,Skill_ID,Skill_Code,Group_Code,Gold_Price,Skill_Level,Category,Icon_Path,Name_Key,Name_KOR,Name_EN,Tooltip_Key,Tooltip_KOR,Tooltip_EN,Study_Key,Study_KOR,Study_EN,Gold_Price_Raw,HP_Cost,MP_Cost_Min,MP_Cost_Max,MP_Per_Use,SP_Cost,Mastery_Level_Req,Cast_ms,Cooldown1_ms,Cooldown2_ms,Is_Passive,Atk_Bitmask,MP_Sustain,Can_Target_Enemy,Can_Target_Ally,Can_Target_Self,Targets_Group,Targets_Party,Targets_Single,Target_Type,Weapon_Req1,Weapon_Req2,Weapon_Req1_Code,Weapon_Req2_Code,Range,Max_Targets,Effect_Count,Eff1_Type_Raw,Eff1_Type,Eff1_Value,Eff1_Element,Eff1_Param_Min,Eff1_Param_Max,Eff2_Element,Eff2_Type_Raw,Eff2_Type,Eff2_Value,Eff2_Param1,Eff2_Param2,Eff2_Param3,Eff2_Duration_ms,Eff2_Range,Eff3_Type_Raw,Eff3_Type,Eff3_Value,Eff3_Param_Min,Eff3_Param_Max,Eff3_Param3,Eff3_Param4,Eff3_Duration_ms,Eff4_Type_Raw,Eff4_Type,Eff4_Value,Eff4_Param_Min,Eff4_Param_Max,Eff4_Param3,Eff4_Param4,Eff4_Duration_ms
European,Warlock,Magical,516,9491,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_02,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,0,2,2,skill\europe\warlock_blooda_lifedrain_a.ddj,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,,Vampire Touch,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_TT_DESC,HP                         .                   .,The jealousy of ones health causes enemie's HP to be stolen for ones own vital force. This skill disregards the defensive power of enemies.,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_STUDY,HP                         .                   .,The jealousy of ones health causes enemie's HP to be stolen for ones own vital force.. This skill disregards the defensive power of enemies.,0,166,668,1166,33,8,99999999,5000,0,0,0,0,150,1,1,0,0,0,1,1,Wand,Any,10,255,6,7,1,1818653556,tsfl,40,1836542067,80,25715,20000,80,P___,2,20,1734702198,1112754256,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
European,Warlock,Magical,516,9492,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_03,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,0,3,2,skill\europe\warlock_blooda_lifedrain_a.ddj,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,,Vampire Touch,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_TT_DESC,HP                         .                   .,The jealousy of ones health causes enemie's HP to be stolen for ones own vital force. This skill disregards the defensive power of enemies.,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_STUDY,HP                         .                   .,The jealousy of ones health causes enemie's HP to be stolen for ones own vital force.. This skill disregards the defensive power of enemies.,0,166,668,1166,48,12,99999999,5000,0,0,0,0,150,1,1,0,0,0,1,1,Wand,Any,10,255,15,7,1,1818653556,tsfl,54,1836542067,80,25715,20000,80,P___,3,20,1734702198,1112754256,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
European,Warlock,Magical,516,9493,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_04,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,0,4,2,skill\europe\warlock_blooda_lifedrain_a.ddj,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,,Vampire Touch,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_TT_DESC,HP                         .                   .,The jealousy of ones health causes enemie's HP to be stolen for ones own vital force. This skill disregards the defensive power of enemies.,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_STUDY,HP                         .                   .,The jealousy of ones health causes enemie's HP to be stolen for ones own vital force.. This skill disregards the defensive power of enemies.,0,166,668,1166,65,16,99999999,5000,0,0,0,0,150,1,1,0,0,0,1,1,Wand,Any,10,255,30,7,1,1818653556,tsfl,71,1836542067,80,25715,20000,80,P___,3,20,1734702198,1112754256,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
European,Warlock,Magical,516,9494,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_05,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,0,5,2,skill\europe\warlock_blooda_lifedrain_a.ddj,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,,Vampire Touch,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_TT_DESC,HP                         .                   .,The jealousy of ones health causes enemie's HP to be stolen for ones own vital force. This skill disregards the defensive power of enemies.,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_STUDY,HP                         .                   .,The jealousy of ones health causes enemie's HP to be stolen for ones own vital force.. This skill disregards the defensive power of enemies.,0,166,668,1166,84,20,99999999,5000,0,0,0,0,150,1,1,0,0,0,1,1,Wand,Any,10,255,53,7,1,1818653556,tsfl,90,1836542067,80,25715,20000,80,P___,3,20,1734702198,1112754256,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
European,Warlock,Magical,516,9495,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_06,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,0,6,2,skill\europe\warlock_blooda_lifedrain_a.ddj,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,,Vampire Touch,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_TT_DESC,HP                         .                   .,The jealousy of ones health causes enemie's HP to be stolen for ones own vital force. This skill disregards the defensive power of enemies.,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_STUDY,HP                         .                   .,The jealousy of ones health causes enemie's HP to be stolen for ones own vital force.. This skill disregards the defensive power of enemies.,0,166,668,1166,107,24,99999999,5000,0,0,0,0,150,1,1,0,0,0,1,1,Wand,Any,10,255,89,7,1,1818653556,tsfl,112,1836542067,80,25715,20000,80,P___,4,20,1734702198,1112754256,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
European,Warlock,Magical,516,9496,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_07,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,0,7,2,skill\europe\warlock_blooda_lifedrain_a.ddj,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,,Vampire Touch,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_TT_DESC,HP                         .                   .,The jealousy of ones health causes enemie's HP to be stolen for ones own vital force. This skill disregards the defensive power of enemies.,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_STUDY,HP                         .                   .,The jealousy of ones health causes enemie's HP to be stolen for ones own vital force.. This skill disregards the defensive power of enemies.,0,166,668,1166,132,28,99999999,5000,0,0,0,0,150,1,1,0,0,0,1,1,Wand,Any,10,255,126,7,1,1818653556,tsfl,137,1836542067,80,25715,20000,80,P___,4,20,1734702198,1112754256,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
European,Warlock,Magical,516,9497,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_08,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,0,8,2,skill\europe\warlock_blooda_lifedrain_a.ddj,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,,Vampire Touch,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_TT_DESC,HP                         .                   .,The jealousy of ones health causes enemie's HP to be stolen for ones own vital force. This skill disregards the defensive power of enemies.,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_STUDY,HP                         .                   .,The jealousy of ones health causes enemie's HP to be stolen for ones own vital force.. This skill disregards the defensive power of enemies.,0,166,668,1166,161,32,99999999,5000,0,0,0,0,150,1,1,0,0,0,1,1,Wand,Any,10,255,172,7,1,1818653556,tsfl,166,1836542067,80,25715,20000,80,P___,5,20,1734702198,1112754256,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
European,Warlock,Magical,516,9498,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_09,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,0,9,2,skill\europe\warlock_blooda_lifedrain_a.ddj,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,,Vampire Touch,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_TT_DESC,HP                         .                   .,The jealousy of ones health causes enemie's HP to be stolen for ones own vital force. This skill disregards the defensive power of enemies.,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_STUDY,HP                         .                   .,The jealousy of ones health causes enemie's HP to be stolen for ones own vital force.. This skill disregards the defensive power of enemies.,0,166,668,1166,193,36,99999999,5000,0,0,0,0,150,1,1,0,0,0,1,1,Wand,Any,10,255,226,7,1,1818653556,tsfl,198,1836542067,80,25715,20000,80,P___,5,20,1734702198,1112754256,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
European,Warlock,Magical,516,9499,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_10,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,0,10,2,skill\europe\warlock_blooda_lifedrain_a.ddj,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,,Vampire Touch,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_TT_DESC,HP                         .                   .,The jealousy of ones health causes enemie's HP to be stolen for ones own vital force. This skill disregards the defensive power of enemies.,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_STUDY,HP                         .                   .,The jealousy of ones health causes enemie's HP to be stolen for ones own vital force.. This skill disregards the defensive power of enemies.,0,166,668,1166,230,40,99999999,5000,0,0,0,0,150,1,1,0,0,0,1,1,Wand,Any,10,255,280,7,1,1818653556,tsfl,234,1836542067,80,25715,20000,80,P___,5,20,1734702198,1112754256,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
European,Warlock,Magical,516,9500,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_11,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,0,11,2,skill\europe\warlock_blooda_lifedrain_a.ddj,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,,Vampire Touch,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_TT_DESC,HP                         .                   .,The jealousy of ones health causes enemie's HP to be stolen for ones own vital force. This skill disregards the defensive power of enemies.,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_STUDY,HP                         .                   .,The jealousy of ones health causes enemie's HP to be stolen for ones own vital force.. This skill disregards the defensive power of enemies.,0,166,668,1166,272,44,99999999,5000,0,0,0,0,150,1,1,0,0,0,1,1,Wand,Any,10,255,355,7,1,1818653556,tsfl,275,1836542067,80,25715,20000,80,P___,6,20,1734702198,1112754256,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
European,Warlock,Magical,516,9501,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_01,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,0,1,2,skill\europe\warlock_blooda_lifedrain_b.ddj,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,,Vampire Kiss,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_TT_DESC,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_STUDY,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,0,166,668,1166,345,50,99999999,20000,0,0,0,0,150,1,1,0,0,0,1,1,Wand,Any,10,255,468,7,1,1818653556,tsfl,346,1836542067,80,6645362,1,1,____,150,5,35,24,25715,20000,80,P___,6,20,1734702198,1112754256,0,0,0,,0,0,0,0,0,0
European,Warlock,Magical,516,9502,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_02,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,0,2,2,skill\europe\warlock_blooda_lifedrain_b.ddj,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,,Vampire Kiss,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_TT_DESC,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_STUDY,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,0,166,668,1166,401,54,99999999,20000,0,0,0,0,150,1,1,0,0,0,1,1,Wand,Any,10,255,571,7,1,1818653556,tsfl,401,1836542067,80,6645362,1,1,____,150,5,35,24,25715,20000,80,P___,7,20,1734702198,1112754256,0,0,0,,0,0,0,0,0,0
European,Warlock,Magical,516,9503,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_03,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,0,3,2,skill\europe\warlock_blooda_lifedrain_b.ddj,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,,Vampire Kiss,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_TT_DESC,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_STUDY,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,0,166,668,1166,464,58,99999999,20000,0,0,0,0,150,1,1,0,0,0,1,1,Wand,Any,10,255,675,7,1,1818653556,tsfl,462,1836542067,80,6645362,1,1,____,150,5,35,24,25715,20000,80,P___,7,20,1734702198,1112754256,0,0,0,,0,0,0,0,0,0
European,Warlock,Magical,516,9504,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_04,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,0,4,2,skill\europe\warlock_blooda_lifedrain_b.ddj,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,,Vampire Kiss,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_TT_DESC,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_STUDY,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,0,166,668,1166,535,62,99999999,20000,0,0,0,0,150,1,1,0,0,0,1,1,Wand,Any,10,255,813,7,1,1818653556,tsfl,531,1836542067,80,6645362,1,1,____,150,5,35,24,25715,20000,80,P___,8,20,1734702198,1112754256,0,0,0,,0,0,0,0,0,0
European,Warlock,Magical,516,9505,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_05,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,0,5,2,skill\europe\warlock_blooda_lifedrain_b.ddj,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,,Vampire Kiss,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_TT_DESC,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_STUDY,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,0,166,668,1166,614,66,99999999,20000,0,0,0,0,150,1,1,0,0,0,1,1,Wand,Any,10,255,1420,7,1,1818653556,tsfl,608,1836542067,80,6645362,1,1,____,150,5,35,24,25715,20000,80,P___,8,20,1734702198,1112754256,0,0,0,,0,0,0,0,0,0
European,Warlock,Magical,516,9506,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_06,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,0,6,2,skill\europe\warlock_blooda_lifedrain_b.ddj,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,,Vampire Kiss,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_TT_DESC,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_STUDY,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,0,166,668,1166,703,70,99999999,20000,0,0,0,0,150,1,1,0,0,0,1,1,Wand,Any,10,255,1670,7,1,1818653556,tsfl,694,1836542067,80,6645362,1,1,____,150,5,35,24,25715,20000,80,P___,8,20,1734702198,1112754256,0,0,0,,0,0,0,0,0,0
European,Warlock,Magical,516,9507,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_07,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,0,7,2,skill\europe\warlock_blooda_lifedrain_b.ddj,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,,Vampire Kiss,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_TT_DESC,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_STUDY,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,0,166,668,1166,802,74,99999999,20000,0,0,0,0,150,1,1,0,0,0,1,1,Wand,Any,10,255,1999,7,1,1818653556,tsfl,791,1836542067,80,6645362,1,1,____,150,5,35,24,25715,20000,80,P___,9,20,1734702198,1112754256,0,0,0,,0,0,0,0,0,0
European,Warlock,Magical,516,9508,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_08,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,0,8,2,skill\europe\warlock_blooda_lifedrain_b.ddj,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,,Vampire Kiss,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_TT_DESC,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_STUDY,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,0,166,668,1166,913,78,99999999,20000,0,0,0,0,150,1,1,0,0,0,1,1,Wand,Any,10,255,2329,7,1,1818653556,tsfl,898,1836542067,80,6645362,1,1,____,150,5,35,24,25715,20000,80,P___,9,20,1734702198,1112754256,0,0,0,,0,0,0,0,0,0
European,Warlock,Magical,516,9509,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_09,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,0,9,2,skill\europe\warlock_blooda_lifedrain_b.ddj,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,,Vampire Kiss,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_TT_DESC,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_STUDY,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,0,166,668,1166,1036,82,99999999,20000,0,0,0,0,150,1,1,0,0,0,1,1,Wand,Any,10,255,2975,7,1,1818653556,tsfl,1018,1836542067,80,6645362,1,1,____,150,5,35,24,25715,20000,80,P___,10,20,1734702198,1112754256,0,0,0,,0,0,0,0,0,0
European,Warlock,Magical,516,9510,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_10,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,0,10,2,skill\europe\warlock_blooda_lifedrain_b.ddj,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,,Vampire Kiss,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_TT_DESC,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_STUDY,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,0,166,668,1166,1174,86,99999999,20000,0,0,0,0,150,1,1,0,0,0,1,1,Wand,Any,10,255,4689,7,1,1818653556,tsfl,1151,1836542067,80,6645362,1,1,____,150,5,35,24,25715,20000,80,P___,10,20,1734702198,1112754256,0,0,0,,0,0,0,0,0,0
European,Warlock,Magical,516,9511,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_11,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,0,11,2,skill\europe\warlock_blooda_lifedrain_b.ddj,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,,Vampire Kiss,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_TT_DESC,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_STUDY,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,0,166,668,1166,1327,90,99999999,20000,0,0,0,0,150,1,1,0,0,0,1,1,Wand,Any,10,255,5675,7,1,1818653556,tsfl,1300,1836542067,80,6645362,1,1,____,150,5,35,24,25715,20000,80,P___,10,20,1734702198,1112754256,0,0,0,,0,0,0,0,0,0
European,Warlock,Magical,516,9512,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_12,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,0,12,2,skill\europe\warlock_blooda_lifedrain_b.ddj,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,,Vampire Kiss,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_TT_DESC,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_STUDY,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,0,166,668,1166,1872,94,99999999,20000,0,0,0,0,150,1,1,0,0,0,1,1,Wand,Any,10,255,8373,7,1,1818653556,tsfl,1465,1836542067,80,6645362,1,1,____,150,5,35,24,25715,20000,80,P___,11,20,1734702198,1112754256,0,0,0,,0,0,0,0,0,0
European,Warlock,Magical,516,9513,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_13,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,0,13,2,skill\europe\warlock_blooda_lifedrain_b.ddj,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,,Vampire Kiss,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_TT_DESC,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_STUDY,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,0,166,668,1166,2110,98,99999999,20000,0,0,0,0,150,1,1,0,0,0,1,1,Wand,Any,10,255,10811,7,1,1818653556,tsfl,1649,1836542067,80,6645362,1,1,____,150,5,35,24,25715,20000,80,P___,11,20,1734702198,1112754256,0,0,0,,0,0,0,0,0,0
European,Warlock,Magical,516,9514,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_14,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,0,14,2,skill\europe\warlock_blooda_lifedrain_b.ddj,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,,Vampire Kiss,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_TT_DESC,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_STUDY,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,0,166,668,1166,2848,102,99999999,20000,0,0,0,0,150,1,1,0,0,0,1,1,Wand,Any,10,255,14256,7,1,1818653556,tsfl,1853,1836542067,80,6645362,1,1,____,150,5,35,24,25715,20000,80,P___,12,20,1734702198,1112754256,0,0,0,,0,0,0,0,0,0
European,Warlock,Magical,516,9515,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_15,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,0,15,2,skill\europe\warlock_blooda_lifedrain_b.ddj,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,,Vampire Kiss,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_TT_DESC,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_STUDY,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,0,166,668,1166,3199,106,99999999,20000,0,0,0,0,150,1,1,0,0,0,1,1,Wand,Any,10,255,16418,7,1,1818653556,tsfl,2079,1836542067,80,6645362,1,1,____,150,5,35,24,25715,20000,80,P___,12,20,1734702198,1112754256,0,0,0,,0,0,0,0,0,0
European,Warlock,Magical,516,9516,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_16,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,0,16,2,skill\europe\warlock_blooda_lifedrain_b.ddj,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B,,Vampire Kiss,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_TT_DESC,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,SN_SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_B_STUDY,HP                         .                   .,The greed for vitality is met by taking enemies' vital force significantly to fill up HP. This skill disregards the defensive power of enemies.,0,166,668,1166,3589,110,99999999,20000,0,0,0,0,150,1,1,0,0,0,1,1,Wand,Any,10,255,18581,7,1,1818653556,tsfl,2330,1836542067,80,6645362,1,1,____,150,5,35,24,25715,20000,80,P___,12,20,1734702198,1112754256,0,0,0,,0,0,0,0,0,0
